order_id,city,city_level,brand,product_type,price,quantity,order_amount,scenario,gender,age_group,motive,year
28809,广州,1st-tier,喜茶,Fruit Tea,22.97,2,45.94,Delivery,female,18-24,Novelty,2024
28810,上海,1st-tier,喜茶,Oat Milk Tea,33.36,2,66.72,Dine-in,female,18-24,Novelty,2024
28811,深圳,1st-tier,茶百道,Low-Sugar Tea Drinks,23,2,46,Delivery,male,Over 45,Quality,2024
28812,深圳,1st-tier,茶百道,Light Milk Tea,20.36,3,61.08,Pick-up,female,25-34,Novelty,2024
28813,北京,1st-tier,蜜雪冰城,Light Milk Tea,14.33,1,14.33,Pick-up,female,35-44,Novelty,2024
28814,广州,1st-tier,蜜雪冰城,Light Milk Tea,11.91,1,11.91,Dine-in,female,18-24,Novelty,2024
28815,杭州,2nd-tier,喜茶,Fruit Tea,23.24,3,69.72,Delivery,male,18-24,Quality,2024
28816,杭州,2nd-tier,古茗,Low-Sugar Tea Drinks,32.49,3,97.47,Delivery,male,35-44,Novelty,2024
28817,重庆,2nd-tier,茶百道,Milk Tea / Cheese Foam / Others,30.29,2,60.58,Delivery,female,18-24,Quality,2024
28818,桂林,3rd-tier,古茗,Milk Tea / Cheese Foam / Others,23.9,2,47.8,Dine-in,female,18-24,Social,2024
28819,襄阳,3rd-tier,喜茶,Light Milk Tea,17.32,2,34.64,Delivery,female,25-34,Novelty,2024
28820,广州,1st-tier,古茗,Low-Sugar Tea Drinks,24.8,3,74.4,Delivery,female,25-34,Quality,2024
28821,重庆,2nd-tier,奈雪,Low-Sugar Tea Drinks,20.03,3,60.09,Dine-in,male,Over 45,Quality,2024
28822,北京,1st-tier,蜜雪冰城,Light Milk Tea,26.21,2,52.42,Pick-up,female,25-34,Novelty,2024
28823,洛阳,3rd-tier,茶百道,Oat Milk Tea,27.49,3,82.47,Delivery,male,18-24,Novelty,2024
28824,武汉,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,30.05,2,60.1,Delivery,female,Over 45,Novelty,2024
28825,桂林,3rd-tier,喜茶,Low-Sugar Tea Drinks,18.24,2,36.48,Delivery,male,35-44,Novelty,2024
28826,广州,1st-tier,奈雪,Low-Sugar Tea Drinks,13.79,1,13.79,Dine-in,female,18-24,Novelty,2024
28827,襄阳,3rd-tier,喜茶,Milk Tea / Cheese Foam / Others,21.6,3,64.8,Delivery,male,35-44,Novelty,2024
28828,成都,2nd-tier,古茗,Low-Sugar Tea Drinks,32.38,3,97.14,Delivery,female,25-34,Quality,2024
28829,北京,1st-tier,其余（Others）,Low-Sugar Tea Drinks,14.76,2,29.52,Delivery,male,18-24,Novelty,2024
28830,重庆,2nd-tier,茶百道,Low-Sugar Tea Drinks,17.08,3,51.24,Pick-up,female,35-44,Quality,2024
28831,武汉,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,30.97,3,92.91,Delivery,female,35-44,Novelty,2024
28832,汕头,3rd-tier,古茗,Fruit Tea,12.8,1,12.8,Dine-in,male,18-24,Quality,2024
28833,西安,2nd-tier,CoCo,Oat Milk Tea,8.04,2,16.08,Delivery,female,35-44,Quality,2024
28834,杭州,2nd-tier,奈雪,Low-Sugar Tea Drinks,18.5,2,37,Dine-in,female,18-24,Social,2024
28835,襄阳,3rd-tier,蜜雪冰城,Fruit Tea,11.5,3,34.5,Delivery,male,18-24,Quality,2024
28836,成都,2nd-tier,古茗,Low-Sugar Tea Drinks,8.97,2,17.94,Delivery,female,Over 45,Novelty,2024
28837,深圳,1st-tier,茶百道,Oat Milk Tea,11.54,1,11.54,Dine-in,female,25-34,Novelty,2024
28838,洛阳,3rd-tier,古茗,Oat Milk Tea,26.72,3,80.16,Delivery,male,25-34,Quality,2024
28839,上海,1st-tier,蜜雪冰城,Fruit Tea,12.96,1,12.96,Delivery,male,18-24,Social,2024
28840,桂林,3rd-tier,奈雪,Light Milk Tea,30.92,2,61.84,Pick-up,female,25-34,Social,2024
28841,汕头,3rd-tier,蜜雪冰城,Oat Milk Tea,28.84,2,57.68,Delivery,female,Over 45,Quality,2024
28842,北京,1st-tier,喜茶,Light Milk Tea,20.31,3,60.93,Delivery,male,Over 45,Quality,2024
28843,株洲,3rd-tier,喜茶,Light Milk Tea,14.4,3,43.2,Delivery,male,18-24,Novelty,2024
28844,汕头,3rd-tier,蜜雪冰城,Light Milk Tea,15.54,2,31.08,Delivery,male,25-34,Quality,2024
28845,深圳,1st-tier,喜茶,Light Milk Tea,11.63,2,23.26,Pick-up,male,25-34,Quality,2024
28846,西安,2nd-tier,茶百道,Oat Milk Tea,25.4,3,76.2,Delivery,male,35-44,Novelty,2024
28847,汕头,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,25.78,2,51.56,Dine-in,male,25-34,Novelty,2024
28848,南京,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,34.62,3,103.86,Dine-in,female,18-24,Novelty,2024
28849,武汉,2nd-tier,奈雪,Low-Sugar Tea Drinks,26.14,3,78.42,Delivery,male,25-34,Quality,2024
28850,成都,2nd-tier,古茗,Low-Sugar Tea Drinks,32.76,1,32.76,Delivery,female,25-34,Quality,2024
28851,株洲,3rd-tier,沪上阿姨,Oat Milk Tea,12.58,2,25.16,Delivery,male,18-24,Quality,2024
28852,杭州,2nd-tier,喜茶,Light Milk Tea,16.47,2,32.94,Delivery,female,25-34,Quality,2024
28853,上海,1st-tier,奈雪,Oat Milk Tea,17.27,2,34.54,Pick-up,male,35-44,Social,2024
28854,北京,1st-tier,喜茶,Low-Sugar Tea Drinks,10.65,3,31.95,Delivery,female,18-24,Novelty,2024
28855,南昌,3rd-tier,奈雪,Low-Sugar Tea Drinks,11.59,2,23.18,Dine-in,female,18-24,Novelty,2024
28856,广州,1st-tier,其余（Others）,Low-Sugar Tea Drinks,9.15,1,9.15,Pick-up,female,18-24,Social,2024
28857,上海,1st-tier,沪上阿姨,Light Milk Tea,30.44,3,91.32,Pick-up,female,18-24,Quality,2024
28858,杭州,2nd-tier,蜜雪冰城,Light Milk Tea,15.63,3,46.89,Delivery,male,Over 45,Quality,2024
28859,南京,2nd-tier,奈雪,Fruit Tea,32.45,1,32.45,Pick-up,female,18-24,Social,2024
28860,武汉,2nd-tier,沪上阿姨,Oat Milk Tea,31.15,3,93.45,Dine-in,male,25-34,Quality,2024
28861,深圳,1st-tier,喜茶,Light Milk Tea,18.55,2,37.1,Delivery,female,25-34,Quality,2024
28862,广州,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,26.84,2,53.68,Delivery,female,18-24,Quality,2024
28863,株洲,3rd-tier,古茗,Fruit Tea,16.18,3,48.54,Dine-in,female,18-24,Quality,2024
28864,重庆,2nd-tier,蜜雪冰城,Fruit Tea,8.97,1,8.97,Delivery,female,18-24,Social,2024
28865,南京,2nd-tier,古茗,Low-Sugar Tea Drinks,13.37,3,40.11,Delivery,male,35-44,Novelty,2024
28866,襄阳,3rd-tier,蜜雪冰城,Oat Milk Tea,34.44,3,103.32,Pick-up,female,25-34,Novelty,2024
28867,北京,1st-tier,喜茶,Light Milk Tea,32.06,3,96.18,Dine-in,female,18-24,Novelty,2024
28868,杭州,2nd-tier,蜜雪冰城,Fruit Tea,30.49,2,60.98,Dine-in,female,Over 45,Quality,2024
28869,南昌,3rd-tier,CoCo,Fruit Tea,14.07,3,42.21,Delivery,female,Over 45,Social,2024
28870,株洲,3rd-tier,蜜雪冰城,Fruit Tea,33.17,2,66.34,Delivery,male,18-24,Quality,2024
28871,广州,1st-tier,奈雪,Fruit Tea,10.74,2,21.48,Dine-in,female,25-34,Quality,2024
28872,重庆,2nd-tier,沪上阿姨,Fruit Tea,26.65,1,26.65,Pick-up,female,25-34,Novelty,2024
28873,深圳,1st-tier,茶百道,Low-Sugar Tea Drinks,8.74,2,17.48,Delivery,male,35-44,Novelty,2024
28874,深圳,1st-tier,古茗,Fruit Tea,27.16,3,81.48,Delivery,female,35-44,Novelty,2024
28875,襄阳,3rd-tier,古茗,Low-Sugar Tea Drinks,9.63,2,19.26,Delivery,male,Over 45,Social,2024
28876,上海,1st-tier,蜜雪冰城,Fruit Tea,22.53,3,67.59,Delivery,male,18-24,Quality,2024
28877,汕头,3rd-tier,喜茶,Light Milk Tea,34.11,1,34.11,Pick-up,female,18-24,Social,2024
28878,南昌,3rd-tier,古茗,Low-Sugar Tea Drinks,33.23,2,66.46,Dine-in,female,18-24,Quality,2024
28879,北京,1st-tier,茶百道,Light Milk Tea,12.45,2,24.9,Delivery,female,25-34,Quality,2024
28880,北京,1st-tier,古茗,Milk Tea / Cheese Foam / Others,27.54,1,27.54,Dine-in,male,Over 45,Quality,2024
28881,成都,2nd-tier,沪上阿姨,Fruit Tea,11.01,2,22.02,Delivery,male,25-34,Quality,2024
28882,重庆,2nd-tier,喜茶,Light Milk Tea,29.61,3,88.83,Delivery,male,18-24,Novelty,2024
28883,上海,1st-tier,喜茶,Fruit Tea,13.91,2,27.82,Dine-in,female,25-34,Novelty,2024
28884,深圳,1st-tier,喜茶,Low-Sugar Tea Drinks,25.47,3,76.41,Dine-in,male,18-24,Quality,2024
28885,西安,2nd-tier,古茗,Low-Sugar Tea Drinks,29.4,2,58.8,Delivery,female,Over 45,Quality,2024
28886,桂林,3rd-tier,茶百道,Light Milk Tea,16.72,2,33.44,Delivery,female,Over 45,Novelty,2024
28887,北京,1st-tier,古茗,Fruit Tea,12.32,3,36.96,Delivery,female,18-24,Novelty,2024
28888,武汉,2nd-tier,奈雪,Fruit Tea,26.23,3,78.69,Dine-in,male,35-44,Quality,2024
28889,成都,2nd-tier,蜜雪冰城,Fruit Tea,24.46,1,24.46,Delivery,female,18-24,Social,2024
28890,北京,1st-tier,奈雪,Oat Milk Tea,26.53,3,79.59,Dine-in,female,18-24,Novelty,2024
28891,深圳,1st-tier,茶百道,Light Milk Tea,26.32,1,26.32,Delivery,male,25-34,Quality,2024
28892,广州,1st-tier,喜茶,Oat Milk Tea,12.48,3,37.44,Delivery,female,35-44,Novelty,2024
28893,广州,1st-tier,喜茶,Oat Milk Tea,25.4,1,25.4,Dine-in,female,35-44,Novelty,2024
28894,重庆,2nd-tier,茶百道,Light Milk Tea,30.27,1,30.27,Delivery,female,Over 45,Novelty,2024
28895,南京,2nd-tier,古茗,Low-Sugar Tea Drinks,17.53,3,52.59,Dine-in,male,18-24,Novelty,2024
28896,成都,2nd-tier,奈雪,Low-Sugar Tea Drinks,29.19,1,29.19,Delivery,male,Over 45,Novelty,2024
28897,北京,1st-tier,喜茶,Low-Sugar Tea Drinks,30.19,3,90.57,Delivery,female,25-34,Quality,2024
28898,武汉,2nd-tier,喜茶,Oat Milk Tea,30.76,2,61.52,Dine-in,female,Over 45,Novelty,2024
28899,广州,1st-tier,喜茶,Fruit Tea,28.32,1,28.32,Pick-up,male,25-34,Social,2024
28900,深圳,1st-tier,茶百道,Oat Milk Tea,15.16,2,30.32,Dine-in,female,35-44,Novelty,2024
28901,南昌,3rd-tier,蜜雪冰城,Fruit Tea,28.78,2,57.56,Delivery,male,25-34,Novelty,2024
28902,汕头,3rd-tier,古茗,Light Milk Tea,30.78,3,92.34,Delivery,male,25-34,Social,2024
28903,襄阳,3rd-tier,其余（Others）,Fruit Tea,20.9,1,20.9,Delivery,male,18-24,Novelty,2024
28904,广州,1st-tier,茶百道,Milk Tea / Cheese Foam / Others,32.4,2,64.8,Delivery,female,18-24,Novelty,2024
28905,武汉,2nd-tier,CoCo,Oat Milk Tea,27.39,3,82.17,Delivery,male,18-24,Novelty,2024
28906,南京,2nd-tier,CoCo,Fruit Tea,16.23,2,32.46,Pick-up,female,18-24,Novelty,2024
28907,上海,1st-tier,奈雪,Low-Sugar Tea Drinks,14.73,1,14.73,Delivery,female,35-44,Novelty,2024
28908,广州,1st-tier,古茗,Low-Sugar Tea Drinks,14.11,2,28.22,Dine-in,male,25-34,Quality,2024
28909,广州,1st-tier,茶百道,Fruit Tea,29.89,3,89.67,Dine-in,male,35-44,Quality,2024
28910,西安,2nd-tier,奈雪,Low-Sugar Tea Drinks,34.32,2,68.64,Delivery,female,Over 45,Novelty,2024
28911,北京,1st-tier,奈雪,Milk Tea / Cheese Foam / Others,16.7,2,33.4,Pick-up,female,Over 45,Quality,2024
28912,重庆,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,27.73,1,27.73,Delivery,female,18-24,Novelty,2024
28913,西安,2nd-tier,其余（Others）,Light Milk Tea,10.47,1,10.47,Delivery,female,18-24,Novelty,2024
28914,成都,2nd-tier,古茗,Low-Sugar Tea Drinks,15.41,3,46.23,Delivery,female,Over 45,Quality,2024
28915,西安,2nd-tier,喜茶,Fruit Tea,26.5,3,79.5,Dine-in,female,25-34,Novelty,2024
28916,重庆,2nd-tier,古茗,Low-Sugar Tea Drinks,17.45,2,34.9,Delivery,male,25-34,Quality,2024
28917,广州,1st-tier,喜茶,Low-Sugar Tea Drinks,18.13,2,36.26,Delivery,female,18-24,Social,2024
28918,株洲,3rd-tier,沪上阿姨,Low-Sugar Tea Drinks,30.7,2,61.4,Delivery,female,18-24,Novelty,2024
28919,成都,2nd-tier,蜜雪冰城,Light Milk Tea,33.53,1,33.53,Dine-in,female,Over 45,Novelty,2024
28920,株洲,3rd-tier,喜茶,Light Milk Tea,30.17,3,90.51,Delivery,male,18-24,Quality,2024
28921,北京,1st-tier,喜茶,Light Milk Tea,22.52,2,45.04,Delivery,male,18-24,Social,2024
28922,南京,2nd-tier,喜茶,Fruit Tea,20.06,2,40.12,Dine-in,female,35-44,Novelty,2024
28923,深圳,1st-tier,蜜雪冰城,Light Milk Tea,22.78,2,45.56,Delivery,male,35-44,Novelty,2024
28924,武汉,2nd-tier,喜茶,Light Milk Tea,19.22,2,38.44,Delivery,female,18-24,Quality,2024
28925,西安,2nd-tier,蜜雪冰城,Fruit Tea,16.55,3,49.65,Delivery,female,25-34,Novelty,2024
28926,上海,1st-tier,茶百道,Low-Sugar Tea Drinks,8.62,3,25.86,Delivery,male,35-44,Social,2024
28927,武汉,2nd-tier,茶百道,Light Milk Tea,14.1,1,14.1,Delivery,male,18-24,Quality,2024
28928,南昌,3rd-tier,奈雪,Low-Sugar Tea Drinks,16.85,3,50.55,Delivery,male,18-24,Novelty,2024
28929,上海,1st-tier,奈雪,Milk Tea / Cheese Foam / Others,15.93,1,15.93,Dine-in,male,Over 45,Novelty,2024
28930,广州,1st-tier,古茗,Oat Milk Tea,20.92,3,62.76,Dine-in,male,18-24,Social,2024
28931,南昌,3rd-tier,古茗,Low-Sugar Tea Drinks,32.67,3,98.01,Delivery,female,25-34,Quality,2024
28932,株洲,3rd-tier,奈雪,Fruit Tea,29.65,1,29.65,Delivery,female,25-34,Quality,2024
28933,西安,2nd-tier,蜜雪冰城,Light Milk Tea,11.94,1,11.94,Dine-in,male,35-44,Novelty,2024
28934,重庆,2nd-tier,茶百道,Low-Sugar Tea Drinks,28.19,2,56.38,Dine-in,female,35-44,Social,2024
28935,北京,1st-tier,CoCo,Light Milk Tea,19.28,3,57.84,Delivery,male,35-44,Novelty,2024
28936,洛阳,3rd-tier,喜茶,Fruit Tea,21.94,3,65.82,Delivery,male,18-24,Novelty,2024
28937,株洲,3rd-tier,其余（Others）,Oat Milk Tea,20.49,1,20.49,Delivery,female,25-34,Quality,2024
28938,襄阳,3rd-tier,茶百道,Low-Sugar Tea Drinks,26.9,2,53.8,Delivery,female,25-34,Novelty,2024
28939,成都,2nd-tier,古茗,Light Milk Tea,23.71,3,71.13,Delivery,female,Over 45,Social,2024
28940,株洲,3rd-tier,奈雪,Fruit Tea,15.89,2,31.78,Delivery,female,35-44,Novelty,2024
28941,上海,1st-tier,古茗,Low-Sugar Tea Drinks,18.41,2,36.82,Delivery,male,35-44,Novelty,2024
28942,西安,2nd-tier,喜茶,Fruit Tea,10.55,2,21.1,Delivery,female,Over 45,Social,2024
28943,襄阳,3rd-tier,沪上阿姨,Low-Sugar Tea Drinks,31.96,1,31.96,Pick-up,male,18-24,Quality,2024
28944,汕头,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,15.01,3,45.03,Dine-in,male,35-44,Quality,2024
28945,杭州,2nd-tier,奈雪,Fruit Tea,28.73,1,28.73,Delivery,female,25-34,Social,2024
28946,株洲,3rd-tier,蜜雪冰城,Fruit Tea,24.12,2,48.24,Pick-up,female,25-34,Social,2024
28947,襄阳,3rd-tier,喜茶,Oat Milk Tea,30.17,1,30.17,Dine-in,female,18-24,Novelty,2024
28948,上海,1st-tier,蜜雪冰城,Light Milk Tea,15.06,1,15.06,Delivery,male,18-24,Novelty,2024
28949,西安,2nd-tier,蜜雪冰城,Fruit Tea,28.74,2,57.48,Dine-in,female,18-24,Quality,2024
28950,广州,1st-tier,喜茶,Fruit Tea,18.22,2,36.44,Dine-in,male,25-34,Quality,2024
28951,株洲,3rd-tier,喜茶,Fruit Tea,10.25,2,20.5,Dine-in,male,18-24,Quality,2024
28952,重庆,2nd-tier,茶百道,Fruit Tea,25.22,2,50.44,Delivery,male,Over 45,Social,2024
28953,广州,1st-tier,茶百道,Light Milk Tea,27.27,2,54.54,Delivery,male,Over 45,Quality,2024
28954,广州,1st-tier,喜茶,Low-Sugar Tea Drinks,22.24,2,44.48,Pick-up,female,18-24,Novelty,2024
28955,株洲,3rd-tier,其余（Others）,Fruit Tea,33.23,1,33.23,Dine-in,female,25-34,Novelty,2024
28956,西安,2nd-tier,蜜雪冰城,Light Milk Tea,24.63,3,73.89,Dine-in,female,18-24,Novelty,2024
28957,深圳,1st-tier,古茗,Low-Sugar Tea Drinks,26.8,1,26.8,Dine-in,female,18-24,Novelty,2024
28958,深圳,1st-tier,蜜雪冰城,Fruit Tea,28.84,2,57.68,Dine-in,male,18-24,Novelty,2024
28959,广州,1st-tier,古茗,Fruit Tea,14.68,3,44.04,Delivery,male,25-34,Novelty,2024
28960,武汉,2nd-tier,茶百道,Oat Milk Tea,11.49,3,34.47,Delivery,male,18-24,Quality,2024
28961,株洲,3rd-tier,奈雪,Low-Sugar Tea Drinks,17.38,1,17.38,Pick-up,female,18-24,Quality,2024
28962,广州,1st-tier,蜜雪冰城,Fruit Tea,18.46,2,36.92,Delivery,male,35-44,Novelty,2024
28963,武汉,2nd-tier,蜜雪冰城,Oat Milk Tea,20.48,1,20.48,Delivery,male,18-24,Novelty,2024
28964,北京,1st-tier,其余（Others）,Fruit Tea,11.46,2,22.92,Delivery,male,Over 45,Quality,2024
28965,广州,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,31.43,2,62.86,Pick-up,female,18-24,Novelty,2024
28966,武汉,2nd-tier,蜜雪冰城,Light Milk Tea,25.63,3,76.89,Dine-in,male,35-44,Quality,2024
28967,西安,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,16.48,2,32.96,Dine-in,female,35-44,Social,2024
28968,重庆,2nd-tier,奈雪,Light Milk Tea,13.35,3,40.05,Pick-up,female,18-24,Social,2024
28969,杭州,2nd-tier,喜茶,Fruit Tea,21.92,2,43.84,Delivery,female,18-24,Novelty,2024
28970,广州,1st-tier,沪上阿姨,Oat Milk Tea,13.96,2,27.92,Dine-in,female,25-34,Novelty,2024
28971,西安,2nd-tier,蜜雪冰城,Oat Milk Tea,21.98,3,65.94,Dine-in,female,Over 45,Quality,2024
28972,杭州,2nd-tier,喜茶,Fruit Tea,20.24,3,60.72,Delivery,male,35-44,Quality,2024
28973,上海,1st-tier,喜茶,Fruit Tea,20.09,3,60.27,Delivery,male,35-44,Quality,2024
28974,成都,2nd-tier,奈雪,Low-Sugar Tea Drinks,14.54,2,29.08,Dine-in,male,18-24,Quality,2024
28975,汕头,3rd-tier,奈雪,Low-Sugar Tea Drinks,27.94,1,27.94,Delivery,female,25-34,Novelty,2024
28976,汕头,3rd-tier,沪上阿姨,Milk Tea / Cheese Foam / Others,8.63,2,17.26,Delivery,female,25-34,Quality,2024
28977,桂林,3rd-tier,蜜雪冰城,Fruit Tea,29.89,3,89.67,Delivery,female,25-34,Novelty,2024
28978,南京,2nd-tier,茶百道,Low-Sugar Tea Drinks,34.73,1,34.73,Delivery,female,35-44,Quality,2024
28979,广州,1st-tier,蜜雪冰城,Oat Milk Tea,31.99,3,95.97,Delivery,female,18-24,Quality,2024
28980,北京,1st-tier,奈雪,Oat Milk Tea,18.29,2,36.58,Delivery,male,18-24,Novelty,2024
28981,襄阳,3rd-tier,喜茶,Light Milk Tea,20.73,3,62.19,Delivery,male,25-34,Quality,2024
28982,深圳,1st-tier,奈雪,Low-Sugar Tea Drinks,28.69,2,57.38,Dine-in,female,35-44,Quality,2024
28983,武汉,2nd-tier,奈雪,Low-Sugar Tea Drinks,21.92,1,21.92,Delivery,female,25-34,Novelty,2024
28984,成都,2nd-tier,CoCo,Oat Milk Tea,21.31,2,42.62,Delivery,female,Over 45,Quality,2024
28985,上海,1st-tier,古茗,Light Milk Tea,17.37,3,52.11,Delivery,male,25-34,Novelty,2024
28986,襄阳,3rd-tier,CoCo,Light Milk Tea,29.54,1,29.54,Delivery,male,25-34,Quality,2024
28987,武汉,2nd-tier,茶百道,Light Milk Tea,15.4,1,15.4,Delivery,male,18-24,Quality,2024
28988,北京,1st-tier,CoCo,Fruit Tea,34.6,1,34.6,Delivery,male,18-24,Novelty,2024
28989,襄阳,3rd-tier,喜茶,Low-Sugar Tea Drinks,8.18,1,8.18,Delivery,male,18-24,Social,2024
28990,广州,1st-tier,喜茶,Fruit Tea,9.79,1,9.79,Delivery,female,35-44,Quality,2024
28991,深圳,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,16.49,2,32.98,Delivery,female,25-34,Quality,2024
28992,南昌,3rd-tier,茶百道,Light Milk Tea,25.14,2,50.28,Pick-up,female,35-44,Quality,2024
28993,武汉,2nd-tier,喜茶,Fruit Tea,31.16,1,31.16,Delivery,female,Over 45,Social,2024
28994,杭州,2nd-tier,CoCo,Fruit Tea,14.51,2,29.02,Dine-in,female,18-24,Quality,2024
28995,北京,1st-tier,奈雪,Oat Milk Tea,18.44,2,36.88,Dine-in,male,18-24,Quality,2024
28996,北京,1st-tier,蜜雪冰城,Fruit Tea,12.55,1,12.55,Delivery,female,18-24,Social,2024
28997,上海,1st-tier,古茗,Low-Sugar Tea Drinks,23.86,3,71.58,Dine-in,female,Over 45,Novelty,2024
28998,南昌,3rd-tier,喜茶,Light Milk Tea,13.22,3,39.66,Dine-in,female,25-34,Quality,2024
28999,北京,1st-tier,奈雪,Oat Milk Tea,12.49,1,12.49,Delivery,male,35-44,Quality,2024
29000,广州,1st-tier,喜茶,Low-Sugar Tea Drinks,28.53,1,28.53,Delivery,female,18-24,Novelty,2024
29001,南昌,3rd-tier,喜茶,Low-Sugar Tea Drinks,28.94,3,86.82,Pick-up,female,Over 45,Social,2024
29002,洛阳,3rd-tier,蜜雪冰城,Light Milk Tea,29.87,2,59.74,Delivery,female,25-34,Quality,2024
29003,深圳,1st-tier,古茗,Oat Milk Tea,34.47,1,34.47,Dine-in,female,35-44,Social,2024
29004,桂林,3rd-tier,茶百道,Light Milk Tea,23.75,1,23.75,Delivery,male,18-24,Quality,2024
29005,重庆,2nd-tier,喜茶,Fruit Tea,8.57,2,17.14,Delivery,female,25-34,Novelty,2024
29006,成都,2nd-tier,其余（Others）,Light Milk Tea,26.43,2,52.86,Delivery,female,Over 45,Quality,2024
29007,武汉,2nd-tier,古茗,Fruit Tea,10.49,2,20.98,Dine-in,female,35-44,Novelty,2024
29008,汕头,3rd-tier,蜜雪冰城,Low-Sugar Tea Drinks,28.35,1,28.35,Delivery,male,Over 45,Novelty,2024
29009,桂林,3rd-tier,古茗,Fruit Tea,22.82,1,22.82,Pick-up,male,35-44,Novelty,2024
29010,襄阳,3rd-tier,喜茶,Oat Milk Tea,24.5,2,49,Delivery,female,25-34,Quality,2024
29011,上海,1st-tier,古茗,Light Milk Tea,25.87,1,25.87,Delivery,female,25-34,Novelty,2024
29012,成都,2nd-tier,蜜雪冰城,Milk Tea / Cheese Foam / Others,14.16,3,42.48,Dine-in,male,35-44,Quality,2024
29013,洛阳,3rd-tier,喜茶,Oat Milk Tea,16.69,3,50.07,Delivery,female,18-24,Novelty,2024
29014,深圳,1st-tier,古茗,Light Milk Tea,34.55,1,34.55,Delivery,female,25-34,Novelty,2024
29015,武汉,2nd-tier,奈雪,Low-Sugar Tea Drinks,24.61,3,73.83,Delivery,male,35-44,Social,2024
29016,重庆,2nd-tier,喜茶,Oat Milk Tea,31.18,1,31.18,Delivery,female,18-24,Social,2024
29017,深圳,1st-tier,茶百道,Low-Sugar Tea Drinks,30.75,1,30.75,Delivery,male,18-24,Quality,2024
29018,西安,2nd-tier,蜜雪冰城,Oat Milk Tea,15.54,3,46.62,Delivery,male,18-24,Novelty,2024
29019,广州,1st-tier,奈雪,Light Milk Tea,31.04,3,93.12,Delivery,male,18-24,Novelty,2024
29020,北京,1st-tier,蜜雪冰城,Low-Sugar Tea Drinks,15.68,3,47.04,Delivery,female,25-34,Novelty,2024
29021,广州,1st-tier,奈雪,Low-Sugar Tea Drinks,32.34,2,64.68,Delivery,male,18-24,Quality,2024
29022,襄阳,3rd-tier,喜茶,Low-Sugar Tea Drinks,18.09,1,18.09,Delivery,female,25-34,Quality,2024
29023,成都,2nd-tier,奈雪,Oat Milk Tea,31.71,2,63.42,Delivery,male,25-34,Novelty,2024
29024,武汉,2nd-tier,奈雪,Light Milk Tea,32.18,3,96.54,Pick-up,female,35-44,Quality,2024
29025,汕头,3rd-tier,奈雪,Fruit Tea,18.49,1,18.49,Delivery,female,Over 45,Quality,2024
29026,杭州,2nd-tier,奈雪,Oat Milk Tea,33.95,3,101.85,Pick-up,male,25-34,Novelty,2024
29027,杭州,2nd-tier,茶百道,Oat Milk Tea,14.51,2,29.02,Delivery,female,18-24,Quality,2024
29028,武汉,2nd-tier,古茗,Oat Milk Tea,30.78,1,30.78,Dine-in,male,18-24,Quality,2024
29029,成都,2nd-tier,古茗,Light Milk Tea,32.37,3,97.11,Delivery,female,35-44,Quality,2024
29030,杭州,2nd-tier,茶百道,Low-Sugar Tea Drinks,20.48,2,40.96,Delivery,female,18-24,Novelty,2024
29031,广州,1st-tier,奈雪,Light Milk Tea,33.51,2,67.02,Delivery,male,25-34,Social,2024
29032,武汉,2nd-tier,古茗,Fruit Tea,27.01,2,54.02,Pick-up,male,18-24,Quality,2024
29033,上海,1st-tier,古茗,Low-Sugar Tea Drinks,18.87,2,37.74,Delivery,female,18-24,Quality,2024
29034,成都,2nd-tier,茶百道,Low-Sugar Tea Drinks,33.48,3,100.44,Delivery,male,18-24,Novelty,2024
29035,汕头,3rd-tier,喜茶,Light Milk Tea,24.09,1,24.09,Delivery,female,35-44,Novelty,2024
29036,南京,2nd-tier,蜜雪冰城,Low-Sugar Tea Drinks,32.66,2,65.32,Dine-in,male,35-44,Novelty,2024
29037,重庆,2nd-tier,沪上阿姨,Fruit Tea,25.73,1,25.73,Delivery,male,35-44,Novelty,2024
29038,武汉,2nd-tier,喜茶,Low-Sugar Tea Drinks,23.84,2,47.68,Pick-up,male,35-44,Social,2024
29039,武汉,2nd-tier,奈雪,Low-Sugar Tea Drinks,17.34,1,17.34,Delivery,female,35-44,Quality,2024
29040,襄阳,3rd-tier,喜茶,Milk Tea / Cheese Foam / Others,33.78,3,101.34,Dine-in,female,18-24,Quality,2024
29041,深圳,1st-tier,蜜雪冰城,Light Milk Tea,32.34,3,97.02,Delivery,male,25-34,Novelty,2024
29042,南京,2nd-tier,茶百道,Fruit Tea,32.76,2,65.52,Delivery,female,35-44,Quality,2024
29043,洛阳,3rd-tier,蜜雪冰城,Fruit Tea,22.86,1,22.86,Delivery,female,25-34,Quality,2024
29044,广州,1st-tier,古茗,Low-Sugar Tea Drinks,31.03,3,93.09,Pick-up,female,25-34,Quality,2024
