order_id,user_id,city,city_level,brand,product_id,product_type,price,quantity,order_amount,scenario,gender,age_group,member,social_touch,motive,order_date,year
22545,122544,深圳,一线,喜茶,23545,低糖茶饮,18.34,2,36.68,堂食,男,45岁以上,0,1,品质,2023-01-15,2023
22546,122545,武汉,二线,沪上阿姨,23546,水果茶,31.66,1,31.66,堂食,女,35-44岁,0,0,尝鲜,2023-01-30,2023
22547,122546,广州,一线,蜜雪冰城,23547,低糖茶饮,30.8,1,30.8,外卖,男,18-24岁,0,0,尝鲜,2023-12-24,2023
22548,122547,洛阳,三线,其余,23548,水果茶,15.34,1,15.34,外卖,女,25-34岁,0,1,品质,2023-04-18,2023
22549,122548,广州,一线,喜茶,23549,燕麦茶,24.05,2,48.1,堂食,女,25-34岁,1,1,品质,2023-11-19,2023
22550,122549,武汉,二线,古茗,23550,奶茶/芝士/其他,11.86,3,35.58,自取,男,18-24岁,0,0,社交,2023-06-14,2023
22551,122550,南京,二线,喜茶,23551,低糖茶饮,25.03,2,50.06,外卖,女,18-24岁,0,1,尝鲜,2023-06-22,2023
22552,122551,重庆,二线,奈雪,23552,燕麦茶,23.68,1,23.68,堂食,女,18-24岁,0,0,品质,2023-07-08,2023
22553,122552,南昌,三线,奈雪,23553,轻乳茶,25.23,3,75.69,外卖,女,18-24岁,0,0,社交,2023-12-03,2023
22554,122553,襄阳,三线,奈雪,23554,低糖茶饮,31.92,2,63.84,堂食,女,18-24岁,1,1,品质,2023-05-27,2023
22555,122554,重庆,二线,蜜雪冰城,23555,水果茶,23.59,3,70.77,外卖,男,18-24岁,0,1,品质,2023-10-08,2023
22556,122555,成都,二线,茶百道,23556,低糖茶饮,11.05,1,11.05,堂食,女,25-34岁,0,0,社交,2023-12-05,2023
22557,122556,西安,二线,喜茶,23557,水果茶,9.76,3,29.28,外卖,女,18-24岁,0,0,尝鲜,2023-12-09,2023
22558,122557,杭州,二线,古茗,23558,轻乳茶,21.17,2,42.34,堂食,男,18-24岁,0,1,尝鲜,2023-12-18,2023
22559,122558,武汉,二线,喜茶,23559,低糖茶饮,14.53,3,43.59,堂食,女,35-44岁,1,0,尝鲜,2023-08-15,2023
22560,122559,桂林,三线,奈雪,23560,低糖茶饮,15.0,2,30.0,堂食,女,18-24岁,0,0,品质,2023-08-30,2023
22561,122560,广州,一线,古茗,23561,燕麦茶,9.82,2,19.64,外卖,女,45岁以上,1,1,品质,2023-03-23,2023
22562,122561,西安,二线,奈雪,23562,低糖茶饮,12.84,2,25.68,外卖,女,45岁以上,0,0,品质,2023-05-06,2023
22563,122562,襄阳,三线,蜜雪冰城,23563,低糖茶饮,19.52,2,39.04,外卖,女,18-24岁,0,0,尝鲜,2023-06-17,2023
22564,122563,武汉,二线,茶百道,23564,水果茶,27.75,3,83.25,外卖,男,18-24岁,1,1,尝鲜,2023-02-18,2023
22565,122564,洛阳,三线,其余,23565,水果茶,16.07,3,48.21,外卖,女,25-34岁,0,1,品质,2023-06-22,2023
22566,122565,重庆,二线,奈雪,23566,低糖茶饮,15.52,2,31.04,外卖,女,18-24岁,0,0,尝鲜,2023-08-22,2023
22567,122566,上海,一线,蜜雪冰城,23567,低糖茶饮,27.05,2,54.1,堂食,男,25-34岁,1,0,尝鲜,2023-06-15,2023
22568,122567,北京,一线,喜茶,23568,轻乳茶,21.81,1,21.81,外卖,男,18-24岁,0,1,品质,2023-07-17,2023
22569,122568,南京,二线,蜜雪冰城,23569,奶茶/芝士/其他,10.93,3,32.79,堂食,女,18-24岁,1,0,尝鲜,2023-10-17,2023
22570,122569,北京,一线,沪上阿姨,23570,燕麦茶,22.12,3,66.36,外卖,男,18-24岁,0,1,尝鲜,2023-03-21,2023
22571,122570,西安,二线,奈雪,23571,水果茶,29.61,3,88.83,外卖,男,25-34岁,1,0,品质,2023-04-25,2023
22572,122571,武汉,二线,古茗,23572,轻乳茶,28.89,3,86.67,堂食,女,18-24岁,1,1,品质,2023-09-30,2023
22573,122572,深圳,一线,喜茶,23573,水果茶,21.1,3,63.3,自取,女,35-44岁,1,0,品质,2023-12-02,2023
22574,122573,杭州,二线,奈雪,23574,低糖茶饮,18.38,2,36.76,堂食,女,45岁以上,1,1,社交,2023-02-11,2023
22575,122574,西安,二线,喜茶,23575,燕麦茶,18.65,3,55.95,堂食,女,25-34岁,0,1,品质,2023-02-15,2023
22576,122575,襄阳,三线,古茗,23576,燕麦茶,32.81,1,32.81,堂食,女,45岁以上,0,1,品质,2023-11-15,2023
22577,122576,深圳,一线,茶百道,23577,轻乳茶,8.86,1,8.86,堂食,女,18-24岁,1,0,品质,2023-02-26,2023
22578,122577,广州,一线,奈雪,23578,燕麦茶,18.22,3,54.66,外卖,女,25-34岁,1,1,品质,2023-12-20,2023
22579,122578,重庆,二线,喜茶,23579,低糖茶饮,20.36,3,61.08,外卖,女,25-34岁,1,0,尝鲜,2023-09-17,2023
22580,122579,上海,一线,其余,23580,水果茶,34.33,3,102.99,堂食,男,35-44岁,1,1,品质,2023-02-23,2023
22581,122580,襄阳,三线,蜜雪冰城,23581,水果茶,26.46,3,79.38,外卖,女,18-24岁,0,0,品质,2023-08-03,2023
22582,122581,桂林,三线,沪上阿姨,23582,水果茶,32.62,2,65.24,堂食,女,25-34岁,1,0,品质,2023-12-04,2023
22583,122582,广州,一线,喜茶,23583,低糖茶饮,25.9,1,25.9,外卖,女,18-24岁,1,1,品质,2023-08-15,2023
22584,122583,广州,一线,古茗,23584,低糖茶饮,23.29,1,23.29,外卖,男,18-24岁,1,1,社交,2023-02-11,2023
22585,122584,南昌,三线,茶百道,23585,水果茶,26.2,3,78.6,堂食,女,18-24岁,0,0,尝鲜,2023-02-08,2023
22586,122585,襄阳,三线,沪上阿姨,23586,低糖茶饮,31.84,2,63.68,外卖,男,18-24岁,1,0,尝鲜,2023-03-29,2023
22587,122586,广州,一线,蜜雪冰城,23587,水果茶,9.49,3,28.47,外卖,女,25-34岁,0,1,尝鲜,2023-09-17,2023
22588,122587,广州,一线,喜茶,23588,低糖茶饮,12.27,1,12.27,外卖,女,45岁以上,0,0,品质,2023-12-04,2023
22589,122588,杭州,二线,古茗,23589,轻乳茶,14.86,1,14.86,外卖,男,25-34岁,1,0,尝鲜,2023-11-04,2023
22590,122589,杭州,二线,蜜雪冰城,23590,燕麦茶,25.27,3,75.81,外卖,女,18-24岁,0,0,尝鲜,2023-12-10,2023
22591,122590,汕头,三线,沪上阿姨,23591,轻乳茶,14.19,2,28.38,堂食,女,35-44岁,0,1,尝鲜,2023-10-29,2023
22592,122591,深圳,一线,茶百道,23592,燕麦茶,29.64,1,29.64,外卖,女,25-34岁,1,1,尝鲜,2023-05-21,2023
22593,122592,上海,一线,奈雪,23593,低糖茶饮,20.82,3,62.46,外卖,女,18-24岁,0,1,尝鲜,2023-08-01,2023
22594,122593,株洲,三线,奈雪,23594,低糖茶饮,13.75,1,13.75,堂食,女,25-34岁,1,1,品质,2023-12-08,2023
22595,122594,深圳,一线,茶百道,23595,燕麦茶,9.7,3,29.1,堂食,女,35-44岁,1,0,尝鲜,2023-08-04,2023
22596,122595,深圳,一线,奈雪,23596,轻乳茶,30.08,2,60.16,外卖,男,35-44岁,1,1,品质,2023-01-08,2023
22597,122596,西安,二线,奈雪,23597,水果茶,20.07,3,60.21,堂食,女,18-24岁,0,0,品质,2023-03-24,2023
22598,122597,汕头,三线,蜜雪冰城,23598,低糖茶饮,12.44,3,37.32,外卖,女,18-24岁,1,0,品质,2023-06-03,2023
22599,122598,深圳,一线,沪上阿姨,23599,水果茶,15.25,1,15.25,堂食,男,18-24岁,1,0,尝鲜,2023-08-29,2023
22600,122599,株洲,三线,CoCo,23600,低糖茶饮,21.42,2,42.84,堂食,女,25-34岁,1,0,品质,2023-07-11,2023
22601,122600,襄阳,三线,其余,23601,轻乳茶,33.57,3,100.71,自取,女,35-44岁,1,1,品质,2023-11-10,2023
22602,122601,上海,一线,奈雪,23602,水果茶,34.16,1,34.16,外卖,男,18-24岁,1,0,品质,2023-02-21,2023
22603,122602,桂林,三线,奈雪,23603,低糖茶饮,12.73,2,25.46,堂食,女,45岁以上,0,1,尝鲜,2023-11-10,2023
22604,122603,襄阳,三线,喜茶,23604,水果茶,16.09,3,48.27,自取,女,25-34岁,0,1,尝鲜,2023-11-09,2023
22605,122604,上海,一线,其余,23605,轻乳茶,8.98,1,8.98,自取,女,25-34岁,1,0,品质,2023-07-14,2023
22606,122605,重庆,二线,其余,23606,低糖茶饮,29.24,1,29.24,自取,男,35-44岁,1,0,品质,2023-08-26,2023
22607,122606,上海,一线,蜜雪冰城,23607,奶茶/芝士/其他,34.17,3,102.51,外卖,男,18-24岁,1,1,社交,2023-11-04,2023
22608,122607,南京,二线,古茗,23608,水果茶,17.46,1,17.46,外卖,男,35-44岁,1,1,品质,2023-12-27,2023
22609,122608,武汉,二线,蜜雪冰城,23609,低糖茶饮,13.15,2,26.3,外卖,女,18-24岁,1,0,尝鲜,2023-11-11,2023
22610,122609,深圳,一线,奈雪,23610,燕麦茶,16.21,2,32.42,外卖,女,25-34岁,0,0,品质,2023-06-01,2023
22611,122610,南昌,三线,茶百道,23611,低糖茶饮,24.31,3,72.93,外卖,男,35-44岁,0,0,社交,2023-09-10,2023
22612,122611,重庆,二线,喜茶,23612,低糖茶饮,11.41,1,11.41,外卖,男,35-44岁,0,0,尝鲜,2023-06-26,2023
22613,122612,襄阳,三线,茶百道,23613,轻乳茶,26.76,2,53.52,自取,男,45岁以上,0,1,品质,2023-05-22,2023
22614,122613,重庆,二线,喜茶,23614,奶茶/芝士/其他,24.0,3,72.0,外卖,女,35-44岁,1,0,品质,2023-10-06,2023
22615,122614,桂林,三线,喜茶,23615,水果茶,14.0,3,42.0,自取,男,18-24岁,1,1,品质,2023-02-18,2023
22616,122615,南京,二线,奈雪,23616,轻乳茶,22.14,3,66.42,外卖,男,25-34岁,0,1,尝鲜,2023-08-11,2023
22617,122616,北京,一线,古茗,23617,低糖茶饮,33.72,1,33.72,堂食,女,35-44岁,1,0,尝鲜,2023-11-27,2023
22618,122617,上海,一线,其余,23618,低糖茶饮,16.98,3,50.94,外卖,女,25-34岁,1,1,社交,2023-03-04,2023
22619,122618,重庆,二线,沪上阿姨,23619,水果茶,23.17,1,23.17,外卖,女,18-24岁,0,1,品质,2023-09-01,2023
22620,122619,襄阳,三线,CoCo,23620,水果茶,21.72,1,21.72,堂食,男,18-24岁,0,1,品质,2023-07-16,2023
22621,122620,上海,一线,茶百道,23621,轻乳茶,25.37,2,50.74,堂食,男,45岁以上,0,0,尝鲜,2023-01-02,2023
22622,122621,南京,二线,蜜雪冰城,23622,低糖茶饮,33.62,1,33.62,外卖,女,18-24岁,0,0,尝鲜,2023-01-30,2023
22623,122622,武汉,二线,蜜雪冰城,23623,低糖茶饮,10.92,1,10.92,外卖,男,35-44岁,0,0,品质,2023-10-08,2023
22624,122623,北京,一线,其余,23624,水果茶,17.72,3,53.16,外卖,女,35-44岁,1,0,品质,2023-12-13,2023
22625,122624,襄阳,三线,茶百道,23625,低糖茶饮,15.48,2,30.96,外卖,女,35-44岁,1,1,尝鲜,2023-06-13,2023
22626,122625,桂林,三线,喜茶,23626,低糖茶饮,26.14,2,52.28,自取,男,45岁以上,1,1,尝鲜,2023-12-14,2023
22627,122626,北京,一线,茶百道,23627,轻乳茶,26.75,2,53.5,自取,女,18-24岁,1,1,品质,2023-05-04,2023
22628,122627,南京,二线,蜜雪冰城,23628,燕麦茶,20.74,2,41.48,外卖,女,18-24岁,0,1,社交,2023-02-03,2023
22629,122628,杭州,二线,沪上阿姨,23629,水果茶,22.23,2,44.46,外卖,女,18-24岁,1,0,品质,2023-11-15,2023
22630,122629,武汉,二线,蜜雪冰城,23630,水果茶,32.19,1,32.19,堂食,男,18-24岁,1,1,品质,2023-06-15,2023
22631,122630,上海,一线,古茗,23631,轻乳茶,32.03,3,96.09,外卖,女,25-34岁,0,1,尝鲜,2023-08-11,2023
22632,122631,成都,二线,古茗,23632,燕麦茶,17.04,3,51.12,外卖,女,18-24岁,1,1,社交,2023-01-09,2023
22633,122632,成都,二线,茶百道,23633,轻乳茶,16.06,2,32.12,外卖,女,45岁以上,0,1,尝鲜,2023-11-13,2023
22634,122633,上海,一线,喜茶,23634,轻乳茶,21.45,1,21.45,外卖,女,25-34岁,0,0,品质,2023-07-28,2023
22635,122634,南昌,三线,喜茶,23635,水果茶,11.13,2,22.26,外卖,男,25-34岁,0,0,品质,2023-12-04,2023
22636,122635,广州,一线,古茗,23636,轻乳茶,15.51,3,46.53,外卖,男,18-24岁,0,1,品质,2023-12-18,2023
22637,122636,成都,二线,奈雪,23637,水果茶,25.24,3,75.72,外卖,男,25-34岁,1,0,品质,2023-05-08,2023
22638,122637,广州,一线,古茗,23638,水果茶,25.83,3,77.49,外卖,女,18-24岁,1,1,品质,2023-03-23,2023
22639,122638,汕头,三线,蜜雪冰城,23639,水果茶,26.7,3,80.1,堂食,女,18-24岁,0,1,尝鲜,2023-11-10,2023
22640,122639,汕头,三线,蜜雪冰城,23640,轻乳茶,12.41,3,37.23,自取,女,18-24岁,0,1,尝鲜,2023-03-01,2023
22641,122640,株洲,三线,沪上阿姨,23641,轻乳茶,25.05,1,25.05,外卖,女,35-44岁,0,0,社交,2023-06-12,2023
22642,122641,杭州,二线,蜜雪冰城,23642,奶茶/芝士/其他,8.7,1,8.7,外卖,女,25-34岁,1,0,尝鲜,2023-04-02,2023
22643,122642,西安,二线,古茗,23643,水果茶,33.35,3,100.05,堂食,男,18-24岁,1,0,尝鲜,2023-11-24,2023
22644,122643,成都,二线,喜茶,23644,燕麦茶,19.47,1,19.47,外卖,女,25-34岁,0,1,品质,2023-12-06,2023
22645,122644,杭州,二线,喜茶,23645,轻乳茶,10.4,1,10.4,自取,女,18-24岁,0,1,品质,2023-04-20,2023
22646,122645,杭州,二线,茶百道,23646,奶茶/芝士/其他,15.53,1,15.53,自取,男,45岁以上,0,1,尝鲜,2023-06-11,2023
22647,122646,广州,一线,奈雪,23647,轻乳茶,13.79,3,41.37,堂食,女,18-24岁,0,0,品质,2023-04-28,2023
22648,122647,杭州,二线,茶百道,23648,轻乳茶,30.52,1,30.52,自取,女,18-24岁,0,1,尝鲜,2023-08-27,2023
22649,122648,西安,二线,奈雪,23649,低糖茶饮,22.45,2,44.9,堂食,男,45岁以上,1,0,尝鲜,2023-03-29,2023
22650,122649,汕头,三线,喜茶,23650,低糖茶饮,9.53,3,28.59,外卖,女,25-34岁,1,1,社交,2023-03-01,2023
22651,122650,北京,一线,喜茶,23651,燕麦茶,10.23,1,10.23,外卖,男,25-34岁,1,0,品质,2023-10-27,2023
22652,122651,深圳,一线,沪上阿姨,23652,燕麦茶,15.91,3,47.73,自取,男,25-34岁,0,1,品质,2023-12-04,2023
22653,122652,重庆,二线,古茗,23653,水果茶,29.58,3,88.74,外卖,女,18-24岁,1,1,尝鲜,2023-08-04,2023
22654,122653,汕头,三线,茶百道,23654,低糖茶饮,27.67,1,27.67,外卖,男,45岁以上,1,0,尝鲜,2023-02-28,2023
22655,122654,南昌,三线,喜茶,23655,燕麦茶,11.39,1,11.39,外卖,女,18-24岁,0,1,尝鲜,2023-01-01,2023
22656,122655,襄阳,三线,奈雪,23656,水果茶,34.3,3,102.9,外卖,男,45岁以上,0,0,尝鲜,2023-04-08,2023
22657,122656,成都,二线,茶百道,23657,低糖茶饮,22.09,2,44.18,自取,女,25-34岁,0,1,尝鲜,2023-11-07,2023
22658,122657,北京,一线,喜茶,23658,轻乳茶,13.08,3,39.24,外卖,女,18-24岁,0,0,尝鲜,2023-01-31,2023
22659,122658,重庆,二线,喜茶,23659,燕麦茶,12.65,1,12.65,堂食,男,18-24岁,0,1,尝鲜,2023-04-14,2023
22660,122659,南京,二线,蜜雪冰城,23660,轻乳茶,13.42,2,26.84,自取,男,18-24岁,0,1,尝鲜,2023-07-17,2023
22661,122660,广州,一线,古茗,23661,轻乳茶,15.27,3,45.81,外卖,男,18-24岁,0,0,品质,2023-01-16,2023
22662,122661,洛阳,三线,蜜雪冰城,23662,奶茶/芝士/其他,32.92,2,65.84,外卖,女,35-44岁,1,0,品质,2023-03-07,2023
22663,122662,西安,二线,奈雪,23663,低糖茶饮,21.2,1,21.2,堂食,男,25-34岁,1,0,尝鲜,2023-12-24,2023
22664,122663,成都,二线,古茗,23664,燕麦茶,10.85,2,21.7,外卖,女,25-34岁,0,1,品质,2023-10-20,2023
22665,122664,上海,一线,茶百道,23665,低糖茶饮,19.24,1,19.24,外卖,女,25-34岁,1,0,尝鲜,2023-08-09,2023
22666,122665,南昌,三线,奈雪,23666,燕麦茶,24.1,3,72.3,外卖,女,35-44岁,0,0,尝鲜,2023-02-03,2023
22667,122666,武汉,二线,奈雪,23667,燕麦茶,31.59,3,94.77,外卖,女,25-34岁,1,1,尝鲜,2023-06-15,2023
22668,122667,襄阳,三线,茶百道,23668,水果茶,29.82,3,89.46,外卖,女,35-44岁,1,1,品质,2023-11-16,2023
22669,122668,株洲,三线,蜜雪冰城,23669,低糖茶饮,11.55,2,23.1,外卖,女,25-34岁,0,0,社交,2023-10-18,2023
22670,122669,重庆,二线,茶百道,23670,低糖茶饮,8.42,2,16.84,外卖,女,18-24岁,1,1,品质,2023-05-31,2023
22671,122670,洛阳,三线,蜜雪冰城,23671,水果茶,12.71,3,38.13,堂食,女,18-24岁,1,1,社交,2023-12-21,2023
22672,122671,汕头,三线,CoCo,23672,低糖茶饮,9.19,1,9.19,堂食,女,18-24岁,1,1,尝鲜,2023-05-21,2023
22673,122672,成都,二线,古茗,23673,轻乳茶,9.37,1,9.37,堂食,女,35-44岁,1,0,品质,2023-03-13,2023
22674,122673,武汉,二线,茶百道,23674,低糖茶饮,31.92,3,95.76,外卖,女,35-44岁,1,0,尝鲜,2023-04-14,2023
22675,122674,西安,二线,古茗,23675,燕麦茶,32.22,2,64.44,自取,男,25-34岁,1,0,品质,2023-07-01,2023
22676,122675,杭州,二线,古茗,23676,低糖茶饮,32.11,3,96.33,自取,女,18-24岁,0,1,品质,2023-11-06,2023
22677,122676,广州,一线,蜜雪冰城,23677,水果茶,8.93,2,17.86,自取,女,18-24岁,0,1,社交,2023-04-13,2023
22678,122677,西安,二线,茶百道,23678,水果茶,15.8,3,47.4,外卖,男,35-44岁,1,1,社交,2023-04-15,2023
22679,122678,西安,二线,蜜雪冰城,23679,奶茶/芝士/其他,10.14,1,10.14,外卖,男,18-24岁,1,0,社交,2023-02-15,2023
22680,122679,南京,二线,古茗,23680,轻乳茶,25.17,2,50.34,堂食,女,35-44岁,1,1,尝鲜,2023-11-07,2023
22681,122680,株洲,三线,古茗,23681,低糖茶饮,33.19,3,99.57,外卖,女,45岁以上,1,0,尝鲜,2023-07-18,2023
22682,122681,上海,一线,古茗,23682,轻乳茶,20.84,3,62.52,堂食,女,45岁以上,1,0,尝鲜,2023-02-20,2023
22683,122682,成都,二线,其余,23683,水果茶,22.97,2,45.94,外卖,男,18-24岁,1,0,品质,2023-08-09,2023
22684,122683,北京,一线,奈雪,23684,燕麦茶,10.73,2,21.46,外卖,女,25-34岁,1,1,品质,2023-01-03,2023
22685,122684,深圳,一线,奈雪,23685,低糖茶饮,15.84,3,47.52,堂食,女,18-24岁,0,1,尝鲜,2023-08-12,2023
22686,122685,重庆,二线,茶百道,23686,燕麦茶,31.71,1,31.71,外卖,男,25-34岁,1,1,社交,2023-05-30,2023
22687,122686,西安,二线,古茗,23687,低糖茶饮,31.86,3,95.58,堂食,女,25-34岁,0,0,尝鲜,2023-03-14,2023
22688,122687,杭州,二线,古茗,23688,轻乳茶,9.47,3,28.41,自取,男,18-24岁,1,0,品质,2023-02-15,2023
22689,122688,深圳,一线,奈雪,23689,低糖茶饮,29.99,2,59.98,自取,女,25-34岁,1,1,品质,2023-03-28,2023
22690,122689,武汉,二线,奈雪,23690,轻乳茶,17.61,3,52.83,外卖,女,35-44岁,0,1,尝鲜,2023-02-24,2023
22691,122690,深圳,一线,奈雪,23691,奶茶/芝士/其他,29.89,2,59.78,堂食,男,45岁以上,0,1,品质,2023-10-08,2023
22692,122691,深圳,一线,茶百道,23692,水果茶,24.69,3,74.07,外卖,女,18-24岁,0,1,品质,2023-09-08,2023
22693,122692,株洲,三线,古茗,23693,低糖茶饮,8.67,3,26.01,外卖,女,18-24岁,0,1,品质,2023-03-19,2023
22694,122693,南京,二线,喜茶,23694,奶茶/芝士/其他,33.62,1,33.62,外卖,女,18-24岁,1,0,尝鲜,2023-11-13,2023
22695,122694,南京,二线,喜茶,23695,轻乳茶,33.57,2,67.14,外卖,女,35-44岁,0,0,尝鲜,2023-07-25,2023
22696,122695,武汉,二线,CoCo,23696,水果茶,19.42,2,38.84,堂食,男,18-24岁,0,1,社交,2023-06-08,2023
22697,122696,南京,二线,奈雪,23697,低糖茶饮,20.25,2,40.5,外卖,男,18-24岁,0,1,社交,2023-12-13,2023
22698,122697,重庆,二线,奈雪,23698,轻乳茶,19.87,1,19.87,外卖,女,45岁以上,1,0,社交,2023-06-06,2023
22699,122698,深圳,一线,CoCo,23699,水果茶,11.68,3,35.04,外卖,女,25-34岁,1,1,尝鲜,2023-01-05,2023
22700,122699,重庆,二线,沪上阿姨,23700,奶茶/芝士/其他,13.6,3,40.8,自取,男,35-44岁,0,0,品质,2023-04-30,2023
22701,122700,南京,二线,茶百道,23701,水果茶,25.97,2,51.94,外卖,男,25-34岁,1,0,尝鲜,2023-02-18,2023
22702,122701,成都,二线,古茗,23702,水果茶,26.64,3,79.92,堂食,男,18-24岁,1,1,尝鲜,2023-10-25,2023
22703,122702,成都,二线,奈雪,23703,低糖茶饮,30.31,2,60.62,外卖,女,45岁以上,0,0,品质,2023-04-27,2023
22704,122703,桂林,三线,CoCo,23704,低糖茶饮,16.87,1,16.87,外卖,男,25-34岁,0,1,社交,2023-01-29,2023
22705,122704,北京,一线,古茗,23705,燕麦茶,30.95,3,92.85,堂食,女,35-44岁,1,0,社交,2023-02-27,2023
22706,122705,南昌,三线,茶百道,23706,燕麦茶,18.41,1,18.41,外卖,男,18-24岁,0,1,尝鲜,2023-05-25,2023
22707,122706,洛阳,三线,其余,23707,低糖茶饮,24.98,1,24.98,堂食,女,25-34岁,1,1,社交,2023-01-21,2023
22708,122707,广州,一线,蜜雪冰城,23708,燕麦茶,13.26,3,39.78,外卖,男,18-24岁,0,0,尝鲜,2023-03-15,2023
22709,122708,株洲,三线,奈雪,23709,低糖茶饮,34.62,3,103.86,外卖,女,18-24岁,1,1,品质,2023-01-23,2023
22710,122709,重庆,二线,CoCo,23710,低糖茶饮,22.24,3,66.72,外卖,女,18-24岁,1,0,品质,2023-09-13,2023
22711,122710,株洲,三线,奈雪,23711,水果茶,18.02,3,54.06,堂食,女,45岁以上,0,1,尝鲜,2023-12-21,2023
22712,122711,南昌,三线,蜜雪冰城,23712,低糖茶饮,27.32,2,54.64,外卖,男,25-34岁,1,1,品质,2023-02-05,2023
22713,122712,株洲,三线,蜜雪冰城,23713,水果茶,12.64,2,25.28,外卖,男,35-44岁,0,1,品质,2023-08-05,2023
22714,122713,杭州,二线,奈雪,23714,水果茶,22.99,1,22.99,外卖,男,25-34岁,1,0,品质,2023-06-03,2023
22715,122714,上海,一线,茶百道,23715,低糖茶饮,24.16,2,48.32,堂食,女,18-24岁,1,1,社交,2023-11-21,2023
22716,122715,株洲,三线,茶百道,23716,低糖茶饮,12.46,3,37.38,堂食,女,25-34岁,1,1,尝鲜,2023-07-02,2023
22717,122716,广州,一线,蜜雪冰城,23717,轻乳茶,21.49,3,64.47,外卖,女,18-24岁,0,1,社交,2023-11-16,2023
22718,122717,深圳,一线,蜜雪冰城,23718,低糖茶饮,10.17,2,20.34,堂食,女,18-24岁,0,1,尝鲜,2023-02-09,2023
22719,122718,襄阳,三线,茶百道,23719,低糖茶饮,26.49,2,52.98,外卖,女,35-44岁,1,0,尝鲜,2023-09-01,2023
22720,122719,汕头,三线,奈雪,23720,燕麦茶,12.06,3,36.18,堂食,女,35-44岁,0,1,社交,2023-05-30,2023
22721,122720,成都,二线,沪上阿姨,23721,燕麦茶,29.9,1,29.9,堂食,女,18-24岁,1,1,品质,2023-05-20,2023
22722,122721,上海,一线,蜜雪冰城,23722,低糖茶饮,9.52,1,9.52,外卖,女,25-34岁,0,1,品质,2023-08-15,2023
22723,122722,汕头,三线,奈雪,23723,燕麦茶,14.6,2,29.2,外卖,女,25-34岁,0,1,社交,2023-12-04,2023
22724,122723,汕头,三线,喜茶,23724,轻乳茶,10.89,2,21.78,外卖,女,45岁以上,0,0,品质,2023-05-12,2023
22725,122724,成都,二线,沪上阿姨,23725,轻乳茶,28.64,2,57.28,外卖,男,45岁以上,0,0,品质,2023-12-24,2023
22726,122725,深圳,一线,喜茶,23726,水果茶,29.49,3,88.47,外卖,女,25-34岁,1,1,品质,2023-12-23,2023
22727,122726,杭州,二线,古茗,23727,燕麦茶,26.01,3,78.03,堂食,男,25-34岁,1,0,尝鲜,2023-09-03,2023
22728,122727,重庆,二线,喜茶,23728,轻乳茶,13.36,3,40.08,堂食,女,45岁以上,0,1,社交,2023-03-28,2023
22729,122728,西安,二线,奈雪,23729,水果茶,16.41,3,49.23,外卖,女,25-34岁,0,0,品质,2023-07-12,2023
22730,122729,成都,二线,喜茶,23730,低糖茶饮,10.38,3,31.14,堂食,女,45岁以上,1,0,品质,2023-09-17,2023
22731,122730,汕头,三线,奈雪,23731,低糖茶饮,10.36,3,31.08,外卖,男,25-34岁,0,1,品质,2023-01-11,2023
22732,122731,北京,一线,沪上阿姨,23732,低糖茶饮,18.21,1,18.21,堂食,男,35-44岁,1,0,尝鲜,2023-08-07,2023
22733,122732,上海,一线,古茗,23733,水果茶,25.36,1,25.36,外卖,女,45岁以上,0,0,社交,2023-08-29,2023
22734,122733,广州,一线,茶百道,23734,燕麦茶,26.82,2,53.64,外卖,女,45岁以上,0,1,品质,2023-11-24,2023
22735,122734,武汉,二线,喜茶,23735,低糖茶饮,17.11,3,51.33,外卖,女,18-24岁,0,0,品质,2023-04-15,2023
22736,122735,桂林,三线,茶百道,23736,水果茶,26.77,1,26.77,外卖,女,45岁以上,1,0,品质,2023-02-09,2023
22737,122736,杭州,二线,蜜雪冰城,23737,水果茶,20.36,1,20.36,堂食,男,18-24岁,0,1,品质,2023-11-28,2023
22738,122737,南昌,三线,奈雪,23738,水果茶,17.13,3,51.39,外卖,女,25-34岁,1,1,品质,2023-01-04,2023
22739,122738,南昌,三线,古茗,23739,低糖茶饮,33.83,1,33.83,堂食,男,25-34岁,0,1,品质,2023-05-22,2023
22740,122739,重庆,二线,其余,23740,低糖茶饮,8.27,3,24.81,外卖,男,18-24岁,0,0,品质,2023-10-13,2023
22741,122740,襄阳,三线,古茗,23741,轻乳茶,13.95,1,13.95,堂食,女,35-44岁,0,1,尝鲜,2023-10-19,2023
22742,122741,上海,一线,古茗,23742,轻乳茶,33.57,3,100.71,外卖,男,35-44岁,0,1,品质,2023-11-11,2023
22743,122742,襄阳,三线,古茗,23743,低糖茶饮,8.38,1,8.38,外卖,女,35-44岁,1,1,尝鲜,2023-04-07,2023
22744,122743,广州,一线,喜茶,23744,水果茶,28.98,3,86.94,外卖,女,18-24岁,0,0,尝鲜,2023-01-12,2023
22745,122744,广州,一线,奈雪,23745,低糖茶饮,30.94,1,30.94,外卖,男,18-24岁,0,0,社交,2023-08-04,2023
22746,122745,杭州,二线,古茗,23746,低糖茶饮,9.11,2,18.22,外卖,男,25-34岁,0,0,品质,2023-02-19,2023
22747,122746,西安,二线,其余,23747,轻乳茶,31.51,1,31.51,自取,女,25-34岁,0,1,品质,2023-05-31,2023
